Country,Year,Month,Value,Year_Month
Latvia,2019,12 ,975.3,2019M12 
Latvia,2020,01 ,1051.8999999999996,2020M01 
Latvia,2020,02 ,1071.4999999999998,2020M02 
Latvia,2020,03 ,1149.8999999999999,2020M03 
Latvia,2020,04 ,1316.7,2020M04 
Latvia,2020,05 ,1382.4,2020M05 
Latvia,2020,06 ,1396.7000000000005,2020M06 
Lithuania,2010,01 ,3737.7,2010M01 
Lithuania,2010,02 ,3832.5,2010M02 
Lithuania,2010,03 ,3855.4,2010M03 
Lithuania,2010,04 ,3922.2,2010M04 
Lithuania,2010,05 ,3903.6,2010M05 
Lithuania,2010,06 ,3907.8999999999996,2010M06 
Lithuania,2010,07 ,3947.7999999999993,2010M07 
Lithuania,2010,08 ,3900.8999999999996,2010M08 
Lithuania,2010,09 ,3861.2,2010M09 
Lithuania,2010,10 ,3847.1000000000004,2010M10 
Lithuania,2010,11 ,3790.8000000000006,2010M11 
Lithuania,2010,12 ,3780.4,2010M12 
Lithuania,2011,01 ,3690.8000000000006,2011M01 
Lithuania,2011,02 ,3621.1,2011M02 
Lithuania,2011,03 ,3556.5000000000005,2011M03 
Lithuania,2011,04 ,3473.2000000000003,2011M04 
Lithuania,2011,05 ,3376.0999999999995,2011M05 
Lithuania,2011,06 ,3306.9999999999995,2011M06 
Lithuania,2011,07 ,3319.9,2011M07 
Lithuania,2011,08 ,3257.5000000000005,2011M08 
Lithuania,2011,09 ,3133.7000000000003,2011M09 
Lithuania,2011,10 ,2997.5,2011M10 
Lithuania,2011,11 ,2908.7,2011M11 
Lithuania,2011,12 ,2923.0999999999995,2011M12 
Lithuania,2012,01 ,2977.7,2012M01 
Lithuania,2012,02 ,3000.899999999999,2012M02 
Lithuania,2012,03 ,2997.4999999999995,2012M03 
Lithuania,2012,04 ,2915.5000000000005,2012M04 
Lithuania,2012,05 ,2821.0000000000005,2012M05 
Lithuania,2012,06 ,2783.7,2012M06 
Lithuania,2012,07 ,2755.9,2012M07 
Lithuania,2012,08 ,2736.5000000000005,2012M08 
Lithuania,2012,09 ,2736.5999999999995,2012M09 
Lithuania,2012,10 ,2746.9,2012M10 
Lithuania,2012,11 ,2762.1000000000004,2012M11 
Lithuania,2012,12 ,2709.7000000000003,2012M12 
Lithuania,2013,01 ,2669.3999999999996,2013M01 
Lithuania,2013,02 ,2589.5000000000005,2013M02 
Lithuania,2013,03 ,2568.2999999999997,2013M03 
Lithuania,2013,04 ,2513.7,2013M04 
Lithuania,2013,05 ,2427.2999999999997,2013M05 
Lithuania,2013,06 ,2426.2,2013M06 
Lithuania,2013,07 ,2403.2000000000003,2013M07 
Lithuania,2013,08 ,2422.9999999999995,2013M08 
Lithuania,2013,09 ,2393.2,2013M09 
Lithuania,2013,10 ,2358.2,2013M10 
Lithuania,2013,11 ,2422.2000000000003,2013M11 
Lithuania,2013,12 ,2469.8,2013M12 
Lithuania,2014,01 ,2499.7000000000003,2014M01 
Lithuania,2014,02 ,2477.8999999999996,2014M02 
Lithuania,2014,03 ,2414.8999999999996,2014M03 
Lithuania,2014,04 ,2359.4999999999995,2014M04 
Lithuania,2014,05 ,2351.1,2014M05 
Lithuania,2014,06 ,2291.5000000000005,2014M06 
Lithuania,2014,07 ,2137.7000000000003,2014M07 
Lithuania,2014,08 ,2080.2999999999997,2014M08 
Lithuania,2014,09 ,2001.4000000000003,2014M09 
Lithuania,2014,10 ,2055.6,2014M10 
Lithuania,2014,11 ,2134.7999999999997,2014M11 
Lithuania,2014,12 ,2169.2999999999997,2014M12 
Lithuania,2015,01 ,2073.7,2015M01 
Lithuania,2015,02 ,2029.2000000000003,2015M02 
Lithuania,2015,03 ,1973.9999999999998,2015M03 
Lithuania,2015,04 ,1965.5999999999997,2015M04 
Lithuania,2015,05 ,1926.6,2015M05 
Lithuania,2015,06 ,1944.5999999999997,2015M06 
Lithuania,2015,07 ,1871.6000000000004,2015M07 
Lithuania,2015,08 ,1841.8000000000004,2015M08 
Lithuania,2015,09 ,1808.7000000000003,2015M09 
Lithuania,2015,10 ,1807.3,2015M10 
Lithuania,2015,11 ,1795.1999999999994,2015M11 
Lithuania,2015,12 ,1824.5000000000005,2015M12 
Lithuania,2016,01 ,1735.1,2016M01 
Lithuania,2016,02 ,1700.9999999999998,2016M02 
Lithuania,2016,03 ,1695.1,2016M03 
Lithuania,2016,04 ,1680.4,2016M04 
Lithuania,2016,05 ,1730.1000000000001,2016M05 
Lithuania,2016,06 ,1718.1999999999996,2016M06 
Lithuania,2016,07 ,1668.2,2016M07 
Lithuania,2016,08 ,1617.6999999999998,2016M08 
Lithuania,2016,09 ,1590.3000000000004,2016M09 
Lithuania,2016,10 ,1572.3000000000004,2016M10 
Lithuania,2016,11 ,1597.8999999999999,2016M11 
Lithuania,2016,12 ,1664.0000000000002,2016M12 
Lithuania,2017,01 ,1634.1,2017M01 
Lithuania,2017,02 ,1623.8000000000002,2017M02 
Lithuania,2017,03 ,1587.7000000000005,2017M03 
Lithuania,2017,04 ,1540.8999999999999,2017M04 
Lithuania,2017,05 ,1475.2000000000003,2017M05 
Lithuania,2017,06 ,1467.3,2017M06 
Lithuania,2017,07 ,1420.2999999999997,2017M07 
Lithuania,2017,08 ,1399.0,2017M08 
Lithuania,2017,09 ,1392.9,2017M09 
Lithuania,2017,10 ,1363.9,2017M10 
Lithuania,2017,11 ,1380.7000000000003,2017M11 
Lithuania,2017,12 ,1459.4,2017M12 
Lithuania,2018,01 ,1409.8,2018M01 
Lithuania,2018,02 ,1403.9999999999998,2018M02 
Lithuania,2018,03 ,1415.6,2018M03 
Lithuania,2018,04 ,1284.3000000000002,2018M04 
Lithuania,2018,05 ,1221.2,2018M05 
Lithuania,2018,06 ,1261.9000000000005,2018M06 
Lithuania,2018,07 ,1226.5000000000005,2018M07 
Lithuania,2018,08 ,1213.2,2018M08 
Lithuania,2018,09 ,1244.9999999999995,2018M09 
Lithuania,2018,10 ,1234.1,2018M10 
Lithuania,2018,11 ,1232.3,2018M11 
Lithuania,2018,12 ,1304.1999999999998,2018M12 
Lithuania,2019,01 ,1297.8999999999999,2019M01 
Lithuania,2019,02 ,1299.5,2019M02 
Lithuania,2019,03 ,1304.6,2019M03 
Lithuania,2019,04 ,1262.7999999999997,2019M04 
Lithuania,2019,05 ,1272.3999999999999,2019M05 
Lithuania,2019,06 ,1315.3,2019M06 
Lithuania,2019,07 ,1290.1000000000001,2019M07 
Lithuania,2019,08 ,1329.0,2019M08 
Lithuania,2019,09 ,1343.5,2019M09 
Lithuania,2019,10 ,1324.1000000000001,2019M10 
Lithuania,2019,11 ,1375.9,2019M11 
Lithuania,2019,12 ,1416.3,2019M12 
Lithuania,2020,01 ,1413.5,2020M01 
Lithuania,2020,02 ,1448.8000000000002,2020M02 
Lithuania,2020,03 ,1527.1000000000001,2020M03 
Lithuania,2020,04 ,1811.9000000000005,2020M04 
Lithuania,2020,05 ,1983.1000000000001,2020M05 
Lithuania,2020,06 ,2039.7,2020M06 
Luxembourg,2010,01 ,368.50000000000006,2010M01 
Luxembourg,2010,02 ,370.20000000000005,2010M02 
Luxembourg,2010,03 ,354.40000000000003,2010M03 
Luxembourg,2010,04 ,339.00000000000006,2010M04 
Luxembourg,2010,05 ,320.9,2010M05 
Luxembourg,2010,06 ,322.40000000000015,2010M06 
Luxembourg,2010,07 ,316.20000000000005,2010M07 
Luxembourg,2010,08 ,318.6000000000001,2010M08 
Luxembourg,2010,09 ,326.79999999999995,2010M09 
Luxembourg,2010,10 ,344.7,2010M10 
Luxembourg,2010,11 ,356.9,2010M11 
Luxembourg,2010,12 ,358.7000000000001,2010M12 
Luxembourg,2011,01 ,352.99999999999994,2011M01 
Luxembourg,2011,02 ,350.80000000000007,2011M02 
Luxembourg,2011,03 ,344.40000000000003,2011M03 
Luxembourg,2011,04 ,353.9,2011M04 
Luxembourg,2011,05 ,354.20000000000005,2011M05 
Luxembourg,2011,06 ,356.70000000000005,2011M06 
Luxembourg,2011,07 ,368.2,2011M07 
Luxembourg,2011,08 ,378.5,2011M08 
Luxembourg,2011,09 ,382.1,2011M09 
Luxembourg,2011,10 ,385.1,2011M10 
Luxembourg,2011,11 ,385.9,2011M11 
Luxembourg,2011,12 ,399.1,2011M12 
Luxembourg,2012,01 ,401.9000000000001,2012M01 
Luxembourg,2012,02 ,400.3,2012M02 
Luxembourg,2012,03 ,402.0,2012M03 
Luxembourg,2012,04 ,396.2,2012M04 
Luxembourg,2012,05 ,399.9,2012M05 
Luxembourg,2012,06 ,395.1,2012M06 
Luxembourg,2012,07 ,386.6,2012M07 
Luxembourg,2012,08 ,387.19999999999993,2012M08 
Luxembourg,2012,09 ,395.40000000000003,2012M09 
Luxembourg,2012,10 ,405.2,2012M10 
Luxembourg,2012,11 ,409.5,2012M11 
Luxembourg,2012,12 ,421.39999999999986,2012M12 
Luxembourg,2013,01 ,444.40000000000003,2013M01 
Luxembourg,2013,02 ,445.5999999999999,2013M02 
Luxembourg,2013,03 ,442.99999999999994,2013M03 
Luxembourg,2013,04 ,423.3999999999999,2013M04 
Luxembourg,2013,05 ,418.3,2013M05 
Luxembourg,2013,06 ,417.4,2013M06 
Luxembourg,2013,07 ,412.09999999999997,2013M07 
Luxembourg,2013,08 ,412.8,2013M08 
Luxembourg,2013,09 ,427.00000000000006,2013M09 
Luxembourg,2013,10 ,420.90000000000003,2013M10 
Luxembourg,2013,11 ,426.1,2013M11 
Luxembourg,2013,12 ,438.8,2013M12 
Luxembourg,2014,01 ,453.9,2014M01 
Luxembourg,2014,02 ,447.79999999999995,2014M02 
Luxembourg,2014,03 ,446.20000000000005,2014M03 
Luxembourg,2014,04 ,463.20000000000005,2014M04 
Luxembourg,2014,05 ,473.0,2014M05 
Luxembourg,2014,06 ,473.3999999999999,2014M06 
Luxembourg,2014,07 ,490.40000000000003,2014M07 
Luxembourg,2014,08 ,491.99999999999994,2014M08 
Luxembourg,2014,09 ,508.40000000000003,2014M09 
Luxembourg,2014,10 ,493.69999999999993,2014M10 
Luxembourg,2014,11 ,502.79999999999995,2014M11 
Luxembourg,2014,12 ,509.59999999999997,2014M12 
Luxembourg,2015,01 ,479.0,2015M01 
Luxembourg,2015,02 ,480.7999999999999,2015M02 
Luxembourg,2015,03 ,475.7,2015M03 
Luxembourg,2015,04 ,464.5000000000001,2015M04 
Luxembourg,2015,05 ,466.1,2015M05 
Luxembourg,2015,06 ,462.1,2015M06 
Luxembourg,2015,07 ,467.6,2015M07 
Luxembourg,2015,08 ,470.20000000000005,2015M08 
Luxembourg,2015,09 ,471.0,2015M09 
Luxembourg,2015,10 ,494.30000000000007,2015M10 
Luxembourg,2015,11 ,491.00000000000006,2015M11 
Luxembourg,2015,12 ,499.0000000000001,2015M12 
Luxembourg,2016,01 ,505.4999999999999,2016M01 
Luxembourg,2016,02 ,506.2999999999999,2016M02 
Luxembourg,2016,03 ,500.5,2016M03 
Luxembourg,2016,04 ,486.7000000000001,2016M04 
Luxembourg,2016,05 ,472.1000000000001,2016M05 
Luxembourg,2016,06 ,466.6,2016M06 
Luxembourg,2016,07 ,468.30000000000007,2016M07 
Luxembourg,2016,08 ,475.30000000000007,2016M08 
Luxembourg,2016,09 ,487.0,2016M09 
Luxembourg,2016,10 ,489.7,2016M10 
Luxembourg,2016,11 ,483.90000000000003,2016M11 
Luxembourg,2016,12 ,493.0999999999999,2016M12 
Luxembourg,2017,01 ,467.4000000000001,2017M01 
Luxembourg,2017,02 ,453.99999999999994,2017M02 
Luxembourg,2017,03 ,435.40000000000003,2017M03 
Luxembourg,2017,04 ,427.9,2017M04 
Luxembourg,2017,05 ,415.4,2017M05 
Luxembourg,2017,06 ,413.50000000000006,2017M06 
Luxembourg,2017,07 ,414.2,2017M07 
Luxembourg,2017,08 ,407.29999999999995,2017M08 
Luxembourg,2017,09 ,411.7000000000001,2017M09 
Luxembourg,2017,10 ,411.19999999999993,2017M10 
Luxembourg,2017,11 ,413.2,2017M11 
Luxembourg,2017,12 ,429.8,2017M12 
Luxembourg,2018,01 ,421.30000000000007,2018M01 
Luxembourg,2018,02 ,420.0,2018M02 
Luxembourg,2018,03 ,416.5,2018M03 
Luxembourg,2018,04 ,416.0,2018M04 
Luxembourg,2018,05 ,417.20000000000005,2018M05 
Luxembourg,2018,06 ,416.20000000000005,2018M06 
Luxembourg,2018,07 ,418.1,2018M07 
Luxembourg,2018,08 ,423.8999999999999,2018M08 
Luxembourg,2018,09 ,415.9000000000001,2018M09 
Luxembourg,2018,10 ,411.9,2018M10 
Luxembourg,2018,11 ,405.4,2018M11 
Luxembourg,2018,12 ,405.49999999999994,2018M12 
Luxembourg,2019,01 ,411.59999999999997,2019M01 
Luxembourg,2019,02 ,435.8,2019M02 
Luxembourg,2019,03 ,449.5000000000001,2019M03 
Luxembourg,2019,04 ,450.7,2019M04 
Luxembourg,2019,05 ,447.79999999999995,2019M05 
Luxembourg,2019,06 ,450.79999999999995,2019M06 
Luxembourg,2019,07 ,457.69999999999993,2019M07 
Luxembourg,2019,08 ,447.29999999999995,2019M08 
Luxembourg,2019,09 ,439.29999999999995,2019M09 
Luxembourg,2019,10 ,453.20000000000005,2019M10 
Luxembourg,2019,11 ,458.0,2019M11 
Luxembourg,2019,12 ,478.70000000000005,2019M12 
Luxembourg,2020,01 ,489.0,2020M01 
Luxembourg,2020,02 ,487.70000000000005,2020M02 
Luxembourg,2020,03 ,545.0999999999999,2020M03 
Luxembourg,2020,04 ,624.6,2020M04 
Luxembourg,2020,05 ,645.2999999999998,2020M05 
Luxembourg,2020,06 ,640.8000000000001,2020M06 
Malta,2010,01 ,384.5,2010M01 
Malta,2010,02 ,381.79999999999995,2010M02 
Malta,2010,03 ,383.50000000000006,2010M03 
Malta,2010,04 ,393.09999999999997,2010M04 
Malta,2010,05 ,378.29999999999995,2010M05 
Malta,2010,06 ,359.5,2010M06 
Malta,2010,07 ,353.1,2010M07 
Malta,2010,08 ,344.50000000000006,2010M08 
Malta,2010,09 ,356.59999999999997,2010M09 
Malta,2010,10 ,382.0,2010M10 
Malta,2010,11 ,385.5000000000001,2010M11 
Malta,2010,12 ,384.00000000000006,2010M12 
Malta,2011,01 ,381.6000000000001,2011M01 
Malta,2011,02 ,386.60000000000014,2011M02 
Malta,2011,03 ,378.90000000000003,2011M03 
Malta,2011,04 ,386.9000000000001,2011M04 
Malta,2011,05 ,376.9,2011M05 
Malta,2011,06 ,362.5999999999999,2011M06 
Malta,2011,07 ,342.8,2011M07 
Malta,2011,08 ,323.0,2011M08 
Malta,2011,09 ,324.50000000000006,2011M09 
Malta,2011,10 ,346.69999999999993,2011M10 
Malta,2011,11 ,355.0999999999999,2011M11 
Malta,2011,12 ,366.3999999999999,2011M12 
Malta,2012,01 ,361.19999999999993,2012M01 
Malta,2012,02 ,360.3999999999999,2012M02 
Malta,2012,03 ,362.1000000000001,2012M03 
Malta,2012,04 ,356.30000000000007,2012M04 
Malta,2012,05 ,363.30000000000007,2012M05 
Malta,2012,06 ,370.8,2012M06 
Malta,2012,07 ,368.90000000000003,2012M07 
Malta,2012,08 ,383.20000000000005,2012M08 
Malta,2012,09 ,377.40000000000003,2012M09 
Malta,2012,10 ,372.9999999999999,2012M10 
Malta,2012,11 ,358.8,2012M11 
Malta,2012,12 ,324.30000000000007,2012M12 
Malta,2013,01 ,320.59999999999997,2013M01 
Malta,2013,02 ,320.79999999999995,2013M02 
Malta,2013,03 ,333.8,2013M03 
Malta,2013,04 ,356.0,2013M04 
Malta,2013,05 ,375.90000000000003,2013M05 
Malta,2013,06 ,374.00000000000006,2013M06 
Malta,2013,07 ,361.99999999999994,2013M07 
Malta,2013,08 ,362.49999999999994,2013M08 
Malta,2013,09 ,363.8,2013M09 
Malta,2013,10 ,356.70000000000005,2013M10 
Malta,2013,11 ,349.99999999999994,2013M11 
Malta,2013,12 ,335.70000000000005,2013M12 
Malta,2014,01 ,339.2,2014M01 
Malta,2014,02 ,339.6,2014M02 
Malta,2014,03 ,347.5,2014M03 
Malta,2014,04 ,346.69999999999993,2014M04 
Malta,2014,05 ,353.5999999999999,2014M05 
Malta,2014,06 ,344.20000000000005,2014M06 
Malta,2014,07 ,361.09999999999997,2014M07 
Malta,2014,08 ,352.80000000000007,2014M08 
Malta,2014,09 ,330.7999999999999,2014M09 
Malta,2014,10 ,317.5999999999999,2014M10 
Malta,2014,11 ,303.9,2014M11 
Malta,2014,12 ,300.8,2014M12 
Malta,2015,01 ,311.09999999999997,2015M01 
Malta,2015,02 ,316.9,2015M02 
Malta,2015,03 ,319.7000000000001,2015M03 
Malta,2015,04 ,326.4,2015M04 
Malta,2015,05 ,339.29999999999995,2015M05 
Malta,2015,06 ,335.20000000000005,2015M06 
Malta,2015,07 ,327.0,2015M07 
Malta,2015,08 ,318.00000000000006,2015M08 
Malta,2015,09 ,329.90000000000003,2015M09 
Malta,2015,10 ,335.40000000000003,2015M10 
Malta,2015,11 ,324.7,2015M11 
Malta,2015,12 ,314.0,2015M12 
Malta,2016,01 ,315.90000000000003,2016M01 
Malta,2016,02 ,314.8,2016M02 
Malta,2016,03 ,309.69999999999993,2016M03 
Malta,2016,04 ,319.9,2016M04 
Malta,2016,05 ,320.2,2016M05 
Malta,2016,06 ,311.40000000000003,2016M06 
Malta,2016,07 ,299.29999999999995,2016M07 
Malta,2016,08 ,286.1,2016M08 
Malta,2016,09 ,276.6,2016M09 
Malta,2016,10 ,298.2,2016M10 
Malta,2016,11 ,294.30000000000007,2016M11 
Malta,2016,12 ,294.79999999999995,2016M12 
Malta,2017,01 ,291.59999999999997,2017M01 
Malta,2017,02 ,287.20000000000005,2017M02 
Malta,2017,03 ,275.90000000000003,2017M03 
Malta,2017,04 ,265.5,2017M04 
Malta,2017,05 ,263.9,2017M05 
Malta,2017,06 ,257.20000000000005,2017M06 
Malta,2017,07 ,256.20000000000005,2017M07 
Malta,2017,08 ,268.59999999999997,2017M08 
Malta,2017,09 ,287.29999999999995,2017M09 
Malta,2017,10 ,275.79999999999995,2017M10 
Malta,2017,11 ,272.3,2017M11 
Malta,2017,12 ,275.59999999999997,2017M12 
Malta,2018,01 ,257.80000000000007,2018M01 
Malta,2018,02 ,251.29999999999995,2018M02 
Malta,2018,03 ,256.69999999999993,2018M03 
Malta,2018,04 ,247.49999999999997,2018M04 
Malta,2018,05 ,242.79999999999995,2018M05 
Malta,2018,06 ,246.69999999999996,2018M06 
Malta,2018,07 ,252.39999999999998,2018M07 
Malta,2018,08 ,244.39999999999998,2018M08 
Malta,2018,09 ,253.29999999999995,2018M09 
Malta,2018,10 ,251.89999999999995,2018M10 
Malta,2018,11 ,255.60000000000002,2018M11 
Malta,2018,12 ,254.59999999999994,2018M12 
Malta,2019,01 ,263.3,2019M01 
Malta,2019,02 ,273.5,2019M02 
Malta,2019,03 ,262.6,2019M03 
Malta,2019,04 ,250.79999999999998,2019M04 
Malta,2019,05 ,242.0,2019M05 
Malta,2019,06 ,235.20000000000005,2019M06 
Malta,2019,07 ,241.0,2019M07 
Malta,2019,08 ,241.29999999999998,2019M08 
Malta,2019,09 ,244.09999999999997,2019M09 
Malta,2019,10 ,242.29999999999995,2019M10 
Malta,2019,11 ,243.60000000000002,2019M11 
Malta,2019,12 ,237.60000000000005,2019M12 
Malta,2020,01 ,249.4,2020M01 
Malta,2020,02 ,250.0,2020M02 
Malta,2020,03 ,257.7,2020M03 
Malta,2020,04 ,296.90000000000003,2020M04 
Malta,2020,05 ,312.80000000000007,2020M05 
Malta,2020,06 ,305.8,2020M06 
Netherlands,2010,01 ,5607.599999999999,2010M01 
Netherlands,2010,02 ,5626.900000000001,2010M02 
Netherlands,2010,03 ,5584.8,2010M03 
Netherlands,2010,04 ,5406.4,2010M04 
Netherlands,2010,05 ,5379.5,2010M05 
Netherlands,2010,06 ,5359.400000000001,2010M06 
Netherlands,2010,07 ,5320.0,2010M07 
Netherlands,2010,08 ,5293.900000000001,2010M08 
Netherlands,2010,09 ,5357.099999999999,2010M09 
Netherlands,2010,10 ,5309.3,2010M10 
Netherlands,2010,11 ,5343.400000000002,2010M11 
Netherlands,2010,12 ,5272.600000000001,2010M12 
Netherlands,2011,01 ,5436.4,2011M01 
Netherlands,2011,02 ,5409.799999999999,2011M02 
Netherlands,2011,03 ,5240.0999999999985,2011M03 
Netherlands,2011,04 ,5133.2,2011M04 
Netherlands,2011,05 ,5142.9,2011M05 
Netherlands,2011,06 ,5036.200000000001,2011M06 
Netherlands,2011,07 ,5168.3,2011M07 
Netherlands,2011,08 ,5169.500000000001,2011M08 
Netherlands,2011,09 ,5477.0999999999985,2011M09 
Netherlands,2011,10 ,5677.200000000002,2011M10 
Netherlands,2011,11 ,5875.5,2011M11 
Netherlands,2011,12 ,5749.300000000001,2011M12 
Netherlands,2012,01 ,6123.299999999998,2012M01 
Netherlands,2012,02 ,6106.1,2012M02 
Netherlands,2012,03 ,6142.599999999999,2012M03 
Netherlands,2012,04 ,6263.5,2012M04 
Netherlands,2012,05 ,6194.700000000002,2012M05 
Netherlands,2012,06 ,6171.400000000001,2012M06 
Netherlands,2012,07 ,6316.400000000001,2012M07 
Netherlands,2012,08 ,6273.600000000001,2012M08 
Netherlands,2012,09 ,6565.6,2012M09 
Netherlands,2012,10 ,6677.1,2012M10 
Netherlands,2012,11 ,6862.599999999999,2012M11 
Netherlands,2012,12 ,6985.200000000001,2012M12 
Netherlands,2013,01 ,7401.8,2013M01 
Netherlands,2013,02 ,7570.100000000001,2013M02 
Netherlands,2013,03 ,7761.5,2013M03 
Netherlands,2013,04 ,7770.699999999999,2013M04 
Netherlands,2013,05 ,7812.8,2013M05 
Netherlands,2013,06 ,7959.199999999998,2013M06 
Netherlands,2013,07 ,8140.200000000002,2013M07 
Netherlands,2013,08 ,8149.1,2013M08 
Netherlands,2013,09 ,8353.699999999997,2013M09 
Netherlands,2013,10 ,8405.400000000001,2013M10 
Netherlands,2013,11 ,8367.500000000002,2013M11 
Netherlands,2013,12 ,8383.0,2013M12 
Netherlands,2014,01 ,8645.699999999999,2014M01 
Netherlands,2014,02 ,8772.4,2014M02 
Netherlands,2014,03 ,8656.300000000001,2014M03 
Netherlands,2014,04 ,8498.3,2014M04 
Netherlands,2014,05 ,8296.5,2014M05 
Netherlands,2014,06 ,8050.399999999998,2014M06 
Netherlands,2014,07 ,7920.700000000003,2014M07 
Netherlands,2014,08 ,7734.799999999998,2014M08 
Netherlands,2014,09 ,7788.9,2014M09 
Netherlands,2014,10 ,7819.4000000000015,2014M10 
Netherlands,2014,11 ,7846.7,2014M11 
Netherlands,2014,12 ,7848.799999999999,2014M12 
Netherlands,2015,01 ,8090.599999999998,2015M01 
Netherlands,2015,02 ,7944.0,2015M02 
Netherlands,2015,03 ,7838.299999999999,2015M03 
Netherlands,2015,04 ,7759.5,2015M04 
Netherlands,2015,05 ,7603.500000000003,2015M05 
Netherlands,2015,06 ,7481.5,2015M06 
Netherlands,2015,07 ,7357.6,2015M07 
Netherlands,2015,08 ,7321.400000000001,2015M08 
Netherlands,2015,09 ,7519.700000000001,2015M09 
Netherlands,2015,10 ,7615.700000000002,2015M10 
Netherlands,2015,11 ,7343.699999999998,2015M11 
Netherlands,2015,12 ,7171.9000000000015,2015M12 
Netherlands,2016,01 ,7216.8,2016M01 
Netherlands,2016,02 ,7310.000000000003,2016M02 
Netherlands,2016,03 ,7198.6,2016M03 
Netherlands,2016,04 ,7133.699999999999,2016M04 
Netherlands,2016,05 ,6916.3,2016M05 
Netherlands,2016,06 ,6707.000000000001,2016M06 
Netherlands,2016,07 ,6594.4000000000015,2016M07 
Netherlands,2016,08 ,6289.7,2016M08 
Netherlands,2016,09 ,6322.1,2016M09 
Netherlands,2016,10 ,6245.8,2016M10 
Netherlands,2016,11 ,6155.9,2016M11 
Netherlands,2016,12 ,5868.0,2016M12 
Netherlands,2017,01 ,6052.300000000001,2017M01 
Netherlands,2017,02 ,5977.899999999999,2017M02 
Netherlands,2017,03 ,5834.999999999999,2017M03 
Netherlands,2017,04 ,5700.799999999998,2017M04 
Netherlands,2017,05 ,5637.399999999999,2017M05 
Netherlands,2017,06 ,5429.9,2017M06 
Netherlands,2017,07 ,5296.400000000001,2017M07 
Netherlands,2017,08 ,5108.199999999998,2017M08 
Netherlands,2017,09 ,5223.599999999999,2017M09 
Netherlands,2017,10 ,5006.5,2017M10 
Netherlands,2017,11 ,4895.900000000001,2017M11 
Netherlands,2017,12 ,4786.0,2017M12 
Netherlands,2018,01 ,4806.799999999998,2018M01 
Netherlands,2018,02 ,4667.099999999999,2018M02 
Netherlands,2018,03 ,4529.2,2018M03 
Netherlands,2018,04 ,4448.799999999999,2018M04 
Netherlands,2018,05 ,4350.1,2018M05 
Netherlands,2018,06 ,4312.599999999999,2018M06 
Netherlands,2018,07 ,4204.800000000001,2018M07 
Netherlands,2018,08 ,4225.799999999999,2018M08 
Netherlands,2018,09 ,4249.2,2018M09 
Netherlands,2018,10 ,4176.4,2018M10 
Netherlands,2018,11 ,4014.3000000000006,2018M11 
Netherlands,2018,12 ,3969.7999999999997,2018M12 
Netherlands,2019,01 ,4179.5,2019M01 
Netherlands,2019,02 ,3967.300000000001,2019M02 
Netherlands,2019,03 ,3905.9,2019M03 
Netherlands,2019,04 ,3760.2,2019M04 
Netherlands,2019,05 ,3732.4000000000005,2019M05 
Netherlands,2019,06 ,3818.5000000000005,2019M06 
Netherlands,2019,07 ,3775.7000000000003,2019M07 
Netherlands,2019,08 ,3844.600000000001,2019M08 
Netherlands,2019,09 ,3996.2000000000007,2019M09 
Netherlands,2019,10 ,4015.1,2019M10 
Netherlands,2019,11 ,4001.100000000001,2019M11 
Netherlands,2019,12 ,3622.7999999999993,2019M12 
Netherlands,2020,01 ,3615.100000000001,2020M01 
Netherlands,2020,02 ,3509.7000000000016,2020M02 
Netherlands,2020,03 ,3484.600000000001,2020M03 
Netherlands,2020,04 ,3946.9000000000005,2020M04 
Netherlands,2020,05 ,4097.299999999999,2020M05 
Netherlands,2020,06 ,4967.8,2020M06 
Norway,2010,01 ,1241.1000000000004,2010M01 
Norway,2010,02 ,1349.6999999999998,2010M02 
Norway,2010,03 ,1354.2,2010M03 
Norway,2010,04 ,1374.8,2010M04 
Norway,2010,05 ,1385.3,2010M05 
Norway,2010,06 ,1361.9999999999995,2010M06 
Norway,2010,07 ,1335.8999999999999,2010M07 
Norway,2010,08 ,1279.4,2010M08 
Norway,2010,09 ,1290.4000000000003,2010M09 
Norway,2010,10 ,1252.6000000000001,2010M10 
Norway,2010,11 ,1237.9,2010M11 
Norway,2010,12 ,1186.8999999999999,2010M12 
Norway,2011,01 ,1173.9,2011M01 
Norway,2011,02 ,1148.6,2011M02 
Norway,2011,03 ,1192.3999999999996,2011M03 
Norway,2011,04 ,1222.5,2011M04 
Norway,2011,05 ,1235.1,2011M05 
Norway,2011,06 ,1212.8,2011M06 
Norway,2011,07 ,1221.8000000000002,2011M07 
Norway,2011,08 ,1195.1000000000001,2011M08 
Norway,2011,09 ,1232.6,2011M09 
Norway,2011,10 ,1211.5,2011M10 
Norway,2011,11 ,1202.6999999999998,2011M11 
Norway,2011,12 ,1206.8,2011M12 
Norway,2012,01 ,1220.1000000000001,2012M01 
Norway,2012,02 ,1189.8,2012M02 
Norway,2012,03 ,1153.3999999999999,2012M03 
Norway,2012,04 ,1146.4,2012M04 
Norway,2012,05 ,1180.3999999999999,2012M05 
Norway,2012,06 ,1173.3999999999999,2012M06 
Norway,2012,07 ,1151.2999999999997,2012M07 
Norway,2012,08 ,1157.5,2012M08 
Norway,2012,09 ,1202.0999999999997,2012M09 
Norway,2012,10 ,1233.7,2012M10 
Norway,2012,11 ,1255.7,2012M11 
Norway,2012,12 ,1262.9,2012M12 
Norway,2013,01 ,1307.2000000000003,2013M01 
