Country,Year,Month,age,Value
Romania,2016,03 ,TOTAL,3447.1
Romania,2016,03 ,Y25-74,2676.7
Romania,2016,03 ,Y_LT25,951.6000000000001
Romania,2016,04 ,TOTAL,3327.7999999999997
Romania,2016,04 ,Y25-74,2589.7
Romania,2016,04 ,Y_LT25,920.0999999999999
Romania,2016,05 ,TOTAL,3291.1
Romania,2016,05 ,Y25-74,2535.8
Romania,2016,05 ,Y_LT25,920.0999999999999
Romania,2016,06 ,TOTAL,3216.3999999999996
Romania,2016,06 ,Y25-74,2480.0
Romania,2016,06 ,Y_LT25,920.0999999999999
Romania,2016,07 ,TOTAL,3214.9
Romania,2016,07 ,Y25-74,2407.5
Romania,2016,07 ,Y_LT25,979.1000000000001
Romania,2016,08 ,TOTAL,3152.9
Romania,2016,08 ,Y25-74,2352.6000000000004
Romania,2016,08 ,Y_LT25,979.1000000000001
Romania,2016,09 ,TOTAL,3214.7000000000003
Romania,2016,09 ,Y25-74,2418.4
Romania,2016,09 ,Y_LT25,979.1000000000001
Romania,2016,10 ,TOTAL,2964.3
Romania,2016,10 ,Y25-74,2238.0
Romania,2016,10 ,Y_LT25,899.5
Romania,2016,11 ,TOTAL,2954.0
Romania,2016,11 ,Y25-74,2226.6
Romania,2016,11 ,Y_LT25,899.5
Romania,2016,12 ,TOTAL,2944.0
Romania,2016,12 ,Y25-74,2212.4
Romania,2016,12 ,Y_LT25,899.5
Romania,2017,01 ,TOTAL,2840.2000000000003
Romania,2017,01 ,Y25-74,2118.9
Romania,2017,01 ,Y_LT25,899.1
Romania,2017,02 ,TOTAL,2883.1
Romania,2017,02 ,Y25-74,2143.3
Romania,2017,02 ,Y_LT25,899.1
Romania,2017,03 ,TOTAL,2896.7999999999997
Romania,2017,03 ,Y25-74,2166.5
Romania,2017,03 ,Y_LT25,899.1
Romania,2017,04 ,TOTAL,2755.5
Romania,2017,04 ,Y25-74,2062.9
Romania,2017,04 ,Y_LT25,821.9000000000001
Romania,2017,05 ,TOTAL,2867.9
Romania,2017,05 ,Y25-74,2190.7999999999997
Romania,2017,05 ,Y_LT25,821.9000000000001
Romania,2017,06 ,TOTAL,2806.5999999999995
Romania,2017,06 ,Y25-74,2134.8
Romania,2017,06 ,Y_LT25,821.9000000000001
Romania,2017,07 ,TOTAL,2739.5
Romania,2017,07 ,Y25-74,2071.0
Romania,2017,07 ,Y_LT25,809.6999999999999
Romania,2017,08 ,TOTAL,2717.0
Romania,2017,08 ,Y25-74,2053.7
Romania,2017,08 ,Y_LT25,809.6999999999999
Romania,2017,09 ,TOTAL,2681.3999999999996
Romania,2017,09 ,Y25-74,2014.3000000000002
Romania,2017,09 ,Y_LT25,809.6999999999999
Romania,2017,10 ,TOTAL,2635.0
Romania,2017,10 ,Y25-74,1873.8000000000002
Romania,2017,10 ,Y_LT25,930.1
Romania,2017,11 ,TOTAL,2594.1000000000004
Romania,2017,11 ,Y25-74,1835.8
Romania,2017,11 ,Y_LT25,930.1
Romania,2017,12 ,TOTAL,2538.2
Romania,2017,12 ,Y25-74,1776.6999999999998
Romania,2017,12 ,Y_LT25,930.1
Romania,2018,01 ,TOTAL,2481.0
Romania,2018,01 ,Y25-74,1840.8
Romania,2018,01 ,Y_LT25,777.3000000000001
Romania,2018,02 ,TOTAL,2443.4000000000005
Romania,2018,02 ,Y25-74,1790.2
Romania,2018,02 ,Y_LT25,777.3000000000001
Romania,2018,03 ,TOTAL,2417.9
Romania,2018,03 ,Y25-74,1805.3
Romania,2018,03 ,Y_LT25,777.3000000000001
Romania,2018,04 ,TOTAL,2390.2
Romania,2018,04 ,Y25-74,1739.8000000000002
Romania,2018,04 ,Y_LT25,765.8000000000001
Romania,2018,05 ,TOTAL,2348.6
Romania,2018,05 ,Y25-74,1732.7000000000003
Romania,2018,05 ,Y_LT25,765.8000000000001
Romania,2018,06 ,TOTAL,2310.7
Romania,2018,06 ,Y25-74,1699.1
Romania,2018,06 ,Y_LT25,765.8000000000001
Romania,2018,07 ,TOTAL,2272.4
Romania,2018,07 ,Y25-74,1638.9999999999998
Romania,2018,07 ,Y_LT25,755.7
Romania,2018,08 ,TOTAL,2271.4
Romania,2018,08 ,Y25-74,1661.3999999999996
Romania,2018,08 ,Y_LT25,755.7
Romania,2018,09 ,TOTAL,2195.0
Romania,2018,09 ,Y25-74,1588.0
Romania,2018,09 ,Y_LT25,755.7
Romania,2018,10 ,TOTAL,2249.4
Romania,2018,10 ,Y25-74,1660.8
Romania,2018,10 ,Y_LT25,717.9000000000001
Romania,2018,11 ,TOTAL,2259.4
Romania,2018,11 ,Y25-74,1671.8000000000002
Romania,2018,11 ,Y_LT25,717.9000000000001
Romania,2018,12 ,TOTAL,2203.7000000000003
Romania,2018,12 ,Y25-74,1632.1999999999998
Romania,2018,12 ,Y_LT25,717.9000000000001
Romania,2019,01 ,TOTAL,2201.7
Romania,2019,01 ,Y25-74,1637.3
Romania,2019,01 ,Y_LT25,694.4000000000001
Romania,2019,02 ,TOTAL,2153.0
Romania,2019,02 ,Y25-74,1592.6
Romania,2019,02 ,Y_LT25,694.4000000000001
Romania,2019,03 ,TOTAL,2090.2
Romania,2019,03 ,Y25-74,1535.8999999999999
Romania,2019,03 ,Y_LT25,694.4000000000001
Romania,2019,04 ,TOTAL,2156.8
Romania,2019,04 ,Y25-74,1567.8999999999999
Romania,2019,04 ,Y_LT25,736.0999999999999
Romania,2019,05 ,TOTAL,2123.3
Romania,2019,05 ,Y25-74,1514.1
Romania,2019,05 ,Y_LT25,736.0999999999999
Romania,2019,06 ,TOTAL,2089.6000000000004
Romania,2019,06 ,Y25-74,1494.6999999999998
Romania,2019,06 ,Y_LT25,736.0999999999999
Romania,2019,07 ,TOTAL,2171.1000000000004
Romania,2019,07 ,Y25-74,1497.0
Romania,2019,07 ,Y_LT25,813.6
Romania,2019,08 ,TOTAL,2112.0
Romania,2019,08 ,Y25-74,1464.1999999999998
Romania,2019,08 ,Y_LT25,813.6
Romania,2019,09 ,TOTAL,2211.6000000000004
Romania,2019,09 ,Y25-74,1548.5000000000002
Romania,2019,09 ,Y_LT25,813.6
Romania,2019,10 ,TOTAL,2128.3
Romania,2019,10 ,Y25-74,1469.5
Romania,2019,10 ,Y_LT25,829.1999999999999
Romania,2019,11 ,TOTAL,2181.0
Romania,2019,11 ,Y25-74,1497.9
Romania,2019,11 ,Y_LT25,829.1999999999999
Romania,2019,12 ,TOTAL,2219.7
Romania,2019,12 ,Y25-74,1524.1999999999998
Romania,2019,12 ,Y_LT25,829.1999999999999
Romania,2020,01 ,TOTAL,2122.4
Romania,2020,01 ,Y25-74,1517.4
Romania,2020,01 ,Y_LT25,805.8000000000001
Romania,2020,02 ,TOTAL,2317.5
Romania,2020,02 ,Y25-74,1553.1
Romania,2020,02 ,Y_LT25,805.8000000000001
Romania,2020,03 ,TOTAL,2481.1000000000004
Romania,2020,03 ,Y25-74,1874.4
Romania,2020,03 ,Y_LT25,805.8000000000001
Romania,2020,04 ,TOTAL,2653.8
Romania,2020,04 ,Y25-74,2002.4
Romania,2020,04 ,Y_LT25,0.0
Romania,2020,05 ,TOTAL,2841.0
Romania,2020,05 ,Y25-74,2161.6
Romania,2020,05 ,Y_LT25,0.0
Romania,2020,06 ,TOTAL,2872.2
Romania,2020,06 ,Y25-74,2094.8
Romania,2020,06 ,Y_LT25,0.0
Slovakia,2010,01 ,TOTAL,2525.3
Slovakia,2010,01 ,Y25-74,2004.1999999999998
Slovakia,2010,01 ,Y_LT25,807.1
Slovakia,2010,02 ,TOTAL,2538.9
Slovakia,2010,02 ,Y25-74,2014.5
Slovakia,2010,02 ,Y_LT25,813.5000000000001
Slovakia,2010,03 ,TOTAL,2533.5
Slovakia,2010,03 ,Y25-74,2012.1
Slovakia,2010,03 ,Y_LT25,804.3000000000002
Slovakia,2010,04 ,TOTAL,2498.3999999999996
Slovakia,2010,04 ,Y25-74,1994.7
Slovakia,2010,04 ,Y_LT25,784.9
Slovakia,2010,05 ,TOTAL,2467.6000000000004
Slovakia,2010,05 ,Y25-74,1971.2
Slovakia,2010,05 ,Y_LT25,776.3
Slovakia,2010,06 ,TOTAL,2458.0
Slovakia,2010,06 ,Y25-74,1961.3
Slovakia,2010,06 ,Y_LT25,780.6
Slovakia,2010,07 ,TOTAL,2438.6000000000004
Slovakia,2010,07 ,Y25-74,1936.7
Slovakia,2010,07 ,Y_LT25,785.6
Slovakia,2010,08 ,TOTAL,2410.1
Slovakia,2010,08 ,Y25-74,1907.9
Slovakia,2010,08 ,Y_LT25,788.1999999999999
Slovakia,2010,09 ,TOTAL,2425.8
Slovakia,2010,09 ,Y25-74,1873.0000000000002
Slovakia,2010,09 ,Y_LT25,852.1
Slovakia,2010,10 ,TOTAL,2388.6
Slovakia,2010,10 ,Y25-74,1853.9
Slovakia,2010,10 ,Y_LT25,826.7
Slovakia,2010,11 ,TOTAL,2357.2000000000003
Slovakia,2010,11 ,Y25-74,1844.3000000000002
Slovakia,2010,11 ,Y_LT25,798.0
Slovakia,2010,12 ,TOTAL,2346.2
Slovakia,2010,12 ,Y25-74,1848.8000000000002
Slovakia,2010,12 ,Y_LT25,778.6
Slovakia,2011,01 ,TOTAL,2337.5
Slovakia,2011,01 ,Y25-74,1855.8000000000002
Slovakia,2011,01 ,Y_LT25,764.8
Slovakia,2011,02 ,TOTAL,2321.2
Slovakia,2011,02 ,Y25-74,1847.3999999999999
Slovakia,2011,02 ,Y_LT25,764.6999999999999
Slovakia,2011,03 ,TOTAL,2297.1000000000004
Slovakia,2011,03 ,Y25-74,1824.3
Slovakia,2011,03 ,Y_LT25,761.3
Slovakia,2011,04 ,TOTAL,2280.6000000000004
Slovakia,2011,04 ,Y25-74,1802.7
Slovakia,2011,04 ,Y_LT25,761.6999999999999
Slovakia,2011,05 ,TOTAL,2263.2
Slovakia,2011,05 ,Y25-74,1782.3
Slovakia,2011,05 ,Y_LT25,762.3000000000001
Slovakia,2011,06 ,TOTAL,2244.4
Slovakia,2011,06 ,Y25-74,1776.8999999999999
Slovakia,2011,06 ,Y_LT25,751.5000000000001
Slovakia,2011,07 ,TOTAL,2239.6
Slovakia,2011,07 ,Y25-74,1784.2
Slovakia,2011,07 ,Y_LT25,738.9999999999999
Slovakia,2011,08 ,TOTAL,2241.4
Slovakia,2011,08 ,Y25-74,1798.7
Slovakia,2011,08 ,Y_LT25,724.6
Slovakia,2011,09 ,TOTAL,2292.5
Slovakia,2011,09 ,Y25-74,1817.5
Slovakia,2011,09 ,Y_LT25,767.0999999999999
Slovakia,2011,10 ,TOTAL,2337.2
Slovakia,2011,10 ,Y25-74,1863.8
Slovakia,2011,10 ,Y_LT25,766.3
Slovakia,2011,11 ,TOTAL,2372.3
Slovakia,2011,11 ,Y25-74,1899.1000000000001
Slovakia,2011,11 ,Y_LT25,762.2
Slovakia,2011,12 ,TOTAL,2390.3
Slovakia,2011,12 ,Y25-74,1913.7
Slovakia,2011,12 ,Y_LT25,769.0
Slovakia,2012,01 ,TOTAL,2394.1000000000004
Slovakia,2012,01 ,Y25-74,1909.3000000000002
Slovakia,2012,01 ,Y_LT25,781.4000000000001
Slovakia,2012,02 ,TOTAL,2391.8
Slovakia,2012,02 ,Y25-74,1914.2999999999997
Slovakia,2012,02 ,Y_LT25,768.8000000000001
Slovakia,2012,03 ,TOTAL,2386.5
Slovakia,2012,03 ,Y25-74,1937.6000000000001
Slovakia,2012,03 ,Y_LT25,730.6000000000001
Slovakia,2012,04 ,TOTAL,2385.5
Slovakia,2012,04 ,Y25-74,1897.2999999999997
Slovakia,2012,04 ,Y_LT25,783.7
Slovakia,2012,05 ,TOTAL,2368.7
Slovakia,2012,05 ,Y25-74,1911.3
Slovakia,2012,05 ,Y_LT25,741.6999999999999
Slovakia,2012,06 ,TOTAL,2374.8999999999996
Slovakia,2012,06 ,Y25-74,1949.1
Slovakia,2012,06 ,Y_LT25,695.5
Slovakia,2012,07 ,TOTAL,2388.3
Slovakia,2012,07 ,Y25-74,1921.7
Slovakia,2012,07 ,Y_LT25,752.5
Slovakia,2012,08 ,TOTAL,2389.5
Slovakia,2012,08 ,Y25-74,1905.8
Slovakia,2012,08 ,Y_LT25,775.2
Slovakia,2012,09 ,TOTAL,2388.0
Slovakia,2012,09 ,Y25-74,1890.5
Slovakia,2012,09 ,Y_LT25,794.3000000000001
Slovakia,2012,10 ,TOTAL,2421.9
Slovakia,2012,10 ,Y25-74,1918.3000000000002
Slovakia,2012,10 ,Y_LT25,804.4
Slovakia,2012,11 ,TOTAL,2453.5
Slovakia,2012,11 ,Y25-74,1952.3000000000002
Slovakia,2012,11 ,Y_LT25,804.4999999999999
Slovakia,2012,12 ,TOTAL,2471.3
Slovakia,2012,12 ,Y25-74,1979.3
Slovakia,2012,12 ,Y_LT25,789.4000000000001
Slovakia,2013,01 ,TOTAL,2493.7000000000003
Slovakia,2013,01 ,Y25-74,2004.3999999999999
Slovakia,2013,01 ,Y_LT25,781.9000000000001
Slovakia,2013,02 ,TOTAL,2493.5
Slovakia,2013,02 ,Y25-74,2013.4999999999998
Slovakia,2013,02 ,Y_LT25,777.0
Slovakia,2013,03 ,TOTAL,2475.5
Slovakia,2013,03 ,Y25-74,2004.1999999999998
Slovakia,2013,03 ,Y_LT25,759.3
Slovakia,2013,04 ,TOTAL,2454.8
Slovakia,2013,04 ,Y25-74,1995.5
Slovakia,2013,04 ,Y_LT25,740.7
Slovakia,2013,05 ,TOTAL,2440.2
Slovakia,2013,05 ,Y25-74,1985.3
Slovakia,2013,05 ,Y_LT25,735.4999999999999
Slovakia,2013,06 ,TOTAL,2454.6000000000004
Slovakia,2013,06 ,Y25-74,1992.4
Slovakia,2013,06 ,Y_LT25,746.6
Slovakia,2013,07 ,TOTAL,2437.8
Slovakia,2013,07 ,Y25-74,1993.0999999999997
Slovakia,2013,07 ,Y_LT25,729.6
Slovakia,2013,08 ,TOTAL,2420.1000000000004
Slovakia,2013,08 ,Y25-74,1991.8999999999999
Slovakia,2013,08 ,Y_LT25,706.0
Slovakia,2013,09 ,TOTAL,2438.9000000000005
Slovakia,2013,09 ,Y25-74,1988.8999999999999
Slovakia,2013,09 ,Y_LT25,738.2000000000002
Slovakia,2013,10 ,TOTAL,2429.3999999999996
Slovakia,2013,10 ,Y25-74,1982.3
Slovakia,2013,10 ,Y_LT25,737.0999999999999
Slovakia,2013,11 ,TOTAL,2421.1000000000004
Slovakia,2013,11 ,Y25-74,1980.3
Slovakia,2013,11 ,Y_LT25,732.1999999999999
Slovakia,2013,12 ,TOTAL,2414.5999999999995
Slovakia,2013,12 ,Y25-74,1980.2
Slovakia,2013,12 ,Y_LT25,721.4
Slovakia,2014,01 ,TOTAL,2411.4
Slovakia,2014,01 ,Y25-74,1980.2
Slovakia,2014,01 ,Y_LT25,710.5
Slovakia,2014,02 ,TOTAL,2397.5
Slovakia,2014,02 ,Y25-74,1975.8
Slovakia,2014,02 ,Y_LT25,701.4
Slovakia,2014,03 ,TOTAL,2367.0
Slovakia,2014,03 ,Y25-74,1956.6000000000001
Slovakia,2014,03 ,Y_LT25,688.1
Slovakia,2014,04 ,TOTAL,2325.8
Slovakia,2014,04 ,Y25-74,1931.1999999999998
Slovakia,2014,04 ,Y_LT25,658.5
Slovakia,2014,05 ,TOTAL,2292.1000000000004
Slovakia,2014,05 ,Y25-74,1904.5
Slovakia,2014,05 ,Y_LT25,648.2
Slovakia,2014,06 ,TOTAL,2267.8999999999996
Slovakia,2014,06 ,Y25-74,1875.1000000000001
Slovakia,2014,06 ,Y_LT25,652.6999999999999
Slovakia,2014,07 ,TOTAL,2256.3
Slovakia,2014,07 ,Y25-74,1863.0000000000002
Slovakia,2014,07 ,Y_LT25,656.5000000000001
Slovakia,2014,08 ,TOTAL,2237.0
Slovakia,2014,08 ,Y25-74,1849.5
Slovakia,2014,08 ,Y_LT25,640.9
Slovakia,2014,09 ,TOTAL,2201.3
Slovakia,2014,09 ,Y25-74,1823.3
Slovakia,2014,09 ,Y_LT25,624.1999999999999
Slovakia,2014,10 ,TOTAL,2183.3
Slovakia,2014,10 ,Y25-74,1818.7000000000003
Slovakia,2014,10 ,Y_LT25,600.0
Slovakia,2014,11 ,TOTAL,2170.3
Slovakia,2014,11 ,Y25-74,1813.4999999999998
Slovakia,2014,11 ,Y_LT25,586.0
Slovakia,2014,12 ,TOTAL,2156.7
Slovakia,2014,12 ,Y25-74,1803.0
Slovakia,2014,12 ,Y_LT25,581.8
Slovakia,2015,01 ,TOTAL,2159.2
Slovakia,2015,01 ,Y25-74,1804.0
Slovakia,2015,01 ,Y_LT25,584.5
Slovakia,2015,02 ,TOTAL,2122.3
Slovakia,2015,02 ,Y25-74,1774.6000000000001
Slovakia,2015,02 ,Y_LT25,575.0
Slovakia,2015,03 ,TOTAL,2073.8
Slovakia,2015,03 ,Y25-74,1733.1999999999998
Slovakia,2015,03 ,Y_LT25,568.4
Slovakia,2015,04 ,TOTAL,2013.7
Slovakia,2015,04 ,Y25-74,1679.1000000000001
Slovakia,2015,04 ,Y_LT25,557.5
Slovakia,2015,05 ,TOTAL,1970.4
Slovakia,2015,05 ,Y25-74,1637.5
Slovakia,2015,05 ,Y_LT25,557.5999999999999
Slovakia,2015,06 ,TOTAL,1967.2
Slovakia,2015,06 ,Y25-74,1619.8000000000002
Slovakia,2015,06 ,Y_LT25,576.8
Slovakia,2015,07 ,TOTAL,1967.1000000000001
Slovakia,2015,07 ,Y25-74,1613.1999999999998
Slovakia,2015,07 ,Y_LT25,586.9
Slovakia,2015,08 ,TOTAL,1955.2999999999997
Slovakia,2015,08 ,Y25-74,1602.6999999999998
Slovakia,2015,08 ,Y_LT25,581.8
Slovakia,2015,09 ,TOTAL,1956.1000000000004
Slovakia,2015,09 ,Y25-74,1595.8000000000002
Slovakia,2015,09 ,Y_LT25,597.1000000000001
Slovakia,2015,10 ,TOTAL,1926.5
Slovakia,2015,10 ,Y25-74,1586.1
Slovakia,2015,10 ,Y_LT25,567.5999999999999
Slovakia,2015,11 ,TOTAL,1894.6000000000001
Slovakia,2015,11 ,Y25-74,1567.0000000000002
Slovakia,2015,11 ,Y_LT25,550.8
Slovakia,2015,12 ,TOTAL,1869.3000000000002
Slovakia,2015,12 ,Y25-74,1544.8
Slovakia,2015,12 ,Y_LT25,545.6
Slovakia,2016,01 ,TOTAL,1831.7
Slovakia,2016,01 ,Y25-74,1515.1
Slovakia,2016,01 ,Y_LT25,534.9
Slovakia,2016,02 ,TOTAL,1804.8999999999996
Slovakia,2016,02 ,Y25-74,1493.7
Slovakia,2016,02 ,Y_LT25,528.3
Slovakia,2016,03 ,TOTAL,1769.1000000000001
Slovakia,2016,03 ,Y25-74,1477.5
Slovakia,2016,03 ,Y_LT25,499.2
Slovakia,2016,04 ,TOTAL,1738.3
Slovakia,2016,04 ,Y25-74,1467.6999999999998
Slovakia,2016,04 ,Y_LT25,466.3
Slovakia,2016,05 ,TOTAL,1708.8000000000002
Slovakia,2016,05 ,Y25-74,1448.6999999999998
Slovakia,2016,05 ,Y_LT25,450.1
Slovakia,2016,06 ,TOTAL,1689.6000000000001
Slovakia,2016,06 ,Y25-74,1421.1
Slovakia,2016,06 ,Y_LT25,460.90000000000003
Slovakia,2016,07 ,TOTAL,1676.9
Slovakia,2016,07 ,Y25-74,1400.1
Slovakia,2016,07 ,Y_LT25,472.0
Slovakia,2016,08 ,TOTAL,1663.0000000000002
Slovakia,2016,08 ,Y25-74,1379.0
Slovakia,2016,08 ,Y_LT25,474.09999999999997
Slovakia,2016,09 ,TOTAL,1649.4
Slovakia,2016,09 ,Y25-74,1355.6
Slovakia,2016,09 ,Y_LT25,489.40000000000003
Slovakia,2016,10 ,TOTAL,1609.3
Slovakia,2016,10 ,Y25-74,1324.9
Slovakia,2016,10 ,Y_LT25,472.9
Slovakia,2016,11 ,TOTAL,1575.6
Slovakia,2016,11 ,Y25-74,1299.4
Slovakia,2016,11 ,Y_LT25,455.6
Slovakia,2016,12 ,TOTAL,1557.5
Slovakia,2016,12 ,Y25-74,1290.9
Slovakia,2016,12 ,Y_LT25,442.0
Slovakia,2017,01 ,TOTAL,1532.1000000000001
Slovakia,2017,01 ,Y25-74,1281.6
Slovakia,2017,01 ,Y_LT25,418.7
Slovakia,2017,02 ,TOTAL,1507.8999999999999
Slovakia,2017,02 ,Y25-74,1266.5
Slovakia,2017,02 ,Y_LT25,405.2
Slovakia,2017,03 ,TOTAL,1486.9
Slovakia,2017,03 ,Y25-74,1249.4
Slovakia,2017,03 ,Y_LT25,400.8
Slovakia,2017,04 ,TOTAL,1470.0
Slovakia,2017,04 ,Y25-74,1234.6999999999998
Slovakia,2017,04 ,Y_LT25,399.70000000000005
Slovakia,2017,05 ,TOTAL,1446.8
Slovakia,2017,05 ,Y25-74,1209.3
Slovakia,2017,05 ,Y_LT25,402.20000000000005
Slovakia,2017,06 ,TOTAL,1400.4
Slovakia,2017,06 ,Y25-74,1161.8
Slovakia,2017,06 ,Y_LT25,400.29999999999995
Slovakia,2017,07 ,TOTAL,1389.9
Slovakia,2017,07 ,Y25-74,1162.4
Slovakia,2017,07 ,Y_LT25,386.4000000000001
Slovakia,2017,08 ,TOTAL,1382.3000000000002
Slovakia,2017,08 ,Y25-74,1154.1
Slovakia,2017,08 ,Y_LT25,388.3
Slovakia,2017,09 ,TOTAL,1382.5
Slovakia,2017,09 ,Y25-74,1136.1999999999998
Slovakia,2017,09 ,Y_LT25,415.09999999999997
Slovakia,2017,10 ,TOTAL,1359.6
Slovakia,2017,10 ,Y25-74,1115.1999999999998
Slovakia,2017,10 ,Y_LT25,409.9
Slovakia,2017,11 ,TOTAL,1333.3000000000002
Slovakia,2017,11 ,Y25-74,1095.1999999999998
Slovakia,2017,11 ,Y_LT25,400.59999999999997
Slovakia,2017,12 ,TOTAL,1310.0
Slovakia,2017,12 ,Y25-74,1077.3000000000002
Slovakia,2017,12 ,Y_LT25,391.1000000000001
Slovakia,2018,01 ,TOTAL,1274.2
Slovakia,2018,01 ,Y25-74,1054.7
Slovakia,2018,01 ,Y_LT25,375.7
Slovakia,2018,02 ,TOTAL,1232.1
Slovakia,2018,02 ,Y25-74,1027.5
Slovakia,2018,02 ,Y_LT25,353.7
Slovakia,2018,03 ,TOTAL,1200.5
Slovakia,2018,03 ,Y25-74,1011.3999999999999
Slovakia,2018,03 ,Y_LT25,328.0
Slovakia,2018,04 ,TOTAL,1180.5
Slovakia,2018,04 ,Y25-74,1004.1
Slovakia,2018,04 ,Y_LT25,302.9
Slovakia,2018,05 ,TOTAL,1162.6
Slovakia,2018,05 ,Y25-74,992.4000000000001
Slovakia,2018,05 ,Y_LT25,295.7
Slovakia,2018,06 ,TOTAL,1144.7
Slovakia,2018,06 ,Y25-74,971.3000000000001
Slovakia,2018,06 ,Y_LT25,302.6
Slovakia,2018,07 ,TOTAL,1120.4
Slovakia,2018,07 ,Y25-74,944.5999999999999
Slovakia,2018,07 ,Y_LT25,303.70000000000005
Slovakia,2018,08 ,TOTAL,1097.0
Slovakia,2018,08 ,Y25-74,925.5
Slovakia,2018,08 ,Y_LT25,298.3
Slovakia,2018,09 ,TOTAL,1087.4
Slovakia,2018,09 ,Y25-74,910.7
Slovakia,2018,09 ,Y_LT25,304.1
Slovakia,2018,10 ,TOTAL,1069.5
Slovakia,2018,10 ,Y25-74,912.6000000000001
Slovakia,2018,10 ,Y_LT25,281.90000000000003
Slovakia,2018,11 ,TOTAL,1053.6
Slovakia,2018,11 ,Y25-74,904.0000000000001
Slovakia,2018,11 ,Y_LT25,267.5
Slovakia,2018,12 ,TOTAL,1033.6
Slovakia,2018,12 ,Y25-74,888.1
Slovakia,2018,12 ,Y_LT25,260.0
Slovakia,2019,01 ,TOTAL,1033.6
Slovakia,2019,01 ,Y25-74,881.5
Slovakia,2019,01 ,Y_LT25,278.09999999999997
Slovakia,2019,02 ,TOTAL,1016.6
Slovakia,2019,02 ,Y25-74,861.6
Slovakia,2019,02 ,Y_LT25,287.5
Slovakia,2019,03 ,TOTAL,995.9
Slovakia,2019,03 ,Y25-74,842.6
Slovakia,2019,03 ,Y_LT25,285.8
Slovakia,2019,04 ,TOTAL,987.5
Slovakia,2019,04 ,Y25-74,834.1999999999999
Slovakia,2019,04 ,Y_LT25,283.5
Slovakia,2019,05 ,TOTAL,987.5
Slovakia,2019,05 ,Y25-74,827.9000000000001
Slovakia,2019,05 ,Y_LT25,293.1
Slovakia,2019,06 ,TOTAL,994.1999999999999
Slovakia,2019,06 ,Y25-74,827.9000000000001
Slovakia,2019,06 ,Y_LT25,312.2
Slovakia,2019,07 ,TOTAL,1006.5
Slovakia,2019,07 ,Y25-74,829.0000000000001
Slovakia,2019,07 ,Y_LT25,327.3
Slovakia,2019,08 ,TOTAL,1004.3000000000001
Slovakia,2019,08 ,Y25-74,824.4
Slovakia,2019,08 ,Y_LT25,330.49999999999994
Slovakia,2019,09 ,TOTAL,1005.0
Slovakia,2019,09 ,Y25-74,813.8
Slovakia,2019,09 ,Y_LT25,352.2
Slovakia,2019,10 ,TOTAL,987.3000000000001
Slovakia,2019,10 ,Y25-74,800.0999999999999
Slovakia,2019,10 ,Y_LT25,338.3
Slovakia,2019,11 ,TOTAL,972.6
Slovakia,2019,11 ,Y25-74,801.9999999999999
Slovakia,2019,11 ,Y_LT25,319.5
Slovakia,2019,12 ,TOTAL,972.8
Slovakia,2019,12 ,Y25-74,806.5999999999999
Slovakia,2019,12 ,Y_LT25,306.5
Slovakia,2020,01 ,TOTAL,1045.8
Slovakia,2020,01 ,Y25-74,874.7
Slovakia,2020,01 ,Y_LT25,320.1
Slovakia,2020,02 ,TOTAL,1047.1
Slovakia,2020,02 ,Y25-74,876.9
Slovakia,2020,02 ,Y_LT25,312.9
Slovakia,2020,03 ,TOTAL,995.3999999999999
Slovakia,2020,03 ,Y25-74,843.0
Slovakia,2020,03 ,Y_LT25,289.5
Slovakia,2020,04 ,TOTAL,1099.5
Slovakia,2020,04 ,Y25-74,927.3000000000002
Slovakia,2020,04 ,Y_LT25,325.90000000000003
Slovakia,2020,05 ,TOTAL,1126.5
Slovakia,2020,05 ,Y25-74,951.5
Slovakia,2020,05 ,Y_LT25,325.2
Slovakia,2020,06 ,TOTAL,1148.4
Slovakia,2020,06 ,Y25-74,960.7
Slovakia,2020,06 ,Y_LT25,342.1
Slovenia,2010,01 ,TOTAL,483.0
Slovenia,2010,01 ,Y25-74,394.20000000000005
Slovenia,2010,01 ,Y_LT25,206.79999999999998
Slovenia,2010,02 ,TOTAL,487.3
Slovenia,2010,02 ,Y25-74,398.9
Slovenia,2010,02 ,Y_LT25,206.79999999999998
Slovenia,2010,03 ,TOTAL,498.4
Slovenia,2010,03 ,Y25-74,405.5
Slovenia,2010,03 ,Y_LT25,206.79999999999998
Slovenia,2010,04 ,TOTAL,513.8
Slovenia,2010,04 ,Y25-74,410.6
Slovenia,2010,04 ,Y_LT25,236.7
Slovenia,2010,05 ,TOTAL,519.3
Slovenia,2010,05 ,Y25-74,414.99999999999994
Slovenia,2010,05 ,Y_LT25,236.7
Slovenia,2010,06 ,TOTAL,518.7
Slovenia,2010,06 ,Y25-74,421.8
Slovenia,2010,06 ,Y_LT25,236.7
Slovenia,2010,07 ,TOTAL,513.2
Slovenia,2010,07 ,Y25-74,424.5
Slovenia,2010,07 ,Y_LT25,204.6
Slovenia,2010,08 ,TOTAL,516.5
Slovenia,2010,08 ,Y25-74,429.6
Slovenia,2010,08 ,Y_LT25,204.6
Slovenia,2010,09 ,TOTAL,516.5999999999999
Slovenia,2010,09 ,Y25-74,436.29999999999995
Slovenia,2010,09 ,Y_LT25,204.6
Slovenia,2010,10 ,TOTAL,542.2
Slovenia,2010,10 ,Y25-74,448.59999999999997
